U_m_per_s,sigma_1_per_s,omega_1_rad_per_s,zeta_1,sigma_2_per_s,omega_2_rad_per_s,zeta_2
20.940080160320644,-1.501492517176139,19.946354846625397,0.07506415969394835,-2.0582514267698606,48.90500944154417,0.04204949526038592
21.064128256513026,-1.512110664670414,19.952254767131773,0.07556974536260518,-2.0687847627958433,48.883910834805235,0.04228251386098644
21.188176352705412,-1.5227769670164886,19.958195495473163,0.07607721111155555,-2.079341890159842,48.86265722119111,0.04251634699583255
21.312224448897798,-1.5334917442591751,19.964177323022543,0.076586565817831,-2.0899229038607388,48.84124797345784,0.04275100033966237
21.436272545090183,-1.5442553200101443,19.970200547381616,0.07709781843006693,-2.10052789782804,48.81968245770787,0.04298647958742844
21.560320641282566,-1.5550680215210073,19.9762654724518,0.07761097797018245,-2.111156964903925,48.79796003331257,0.04322279045447494
21.68436873747495,-1.5659301797571317,19.98237240850642,0.07812605353505764,-2.1218101968248924,48.776080052832214,0.04345993867671565
21.808416833667337,-1.5768421294720238,19.988521672264486,0.07864305429819735,-2.132487684203075,48.75404186193486,0.04369793001081305
21.93246492985972,-1.5878042092824272,19.99471358696605,0.07916198951138864,-2.1431895165069106,48.731844799314096,0.043936770234352066
22.056513026052105,-1.598816761744151,20.00094848244898,0.07968286850635208,-2.1539157820415964,48.70948819660435,0.044176465146018834
22.18056112224449,-1.6098801334285209,20.007226695227462,0.08020570069637979,-2.164666567928772,48.68697137829526,0.04441702056577166
22.304609218436877,-1.6209946749996882,20.013548568572165,0.08073049557797124,-2.1754419600859727,48.66429366164422,0.04465844233501624
22.42865731462926,-1.6321607412926142,20.01991445259203,0.0812572627324569,-2.1862420432054366,48.64145435658724,0.04490073631677678
22.552705410821645,-1.6433786913919386,20.026324704318125,0.0817860118276178,-2.197066900732483,48.61845276564766,0.045143908395867786
22.67675350701403,-1.6546488887116557,20.03277968778874,0.08231675261929929,-2.2079166148432137,48.59528818384419,0.04538796447906053
22.800801603206416,-1.6659717010756068,20.03927977413705,0.08284949495301328,-2.218791266421806,48.57195989859558,0.045632910495251915
22.9248496993988,-1.6773475007988963,20.045825341680096,0.08338424876553864,-2.229690935037154,48.548467189625086,0.04587875239562846
23.048897795591184,-1.6887766647701867,20.05241677601009,0.08392102408651186,-2.2406156989189583,48.52480932886181,0.046125496153829916
23.17294589178357,-1.7002595745350613,20.05905447008782,0.08445983104001793,-2.2515656349332325,48.50098558034076,0.04637314776611051
23.296993987975952,-1.7117966163801608,20.065738824337615,0.08500067984616767,-2.2625408185570812,48.47699520010078,0.04662171325149572
23.421042084168338,-1.7233881814185406,20.07247024674519,0.08554358082267716,-2.2735413238529887,48.45283743608038,0.046871198651939616
23.545090180360724,-1.735034665675931,20.079249152957072,0.08608854438643801,-2.284567223442332,48.428511528011605,0.047121610032477015
23.66913827655311,-1.7467364701781687,20.086075966382683,0.08663558105508594,-2.295618588478261,48.404016707311854,0.0473729534813734
23.79318637274549,-1.7584940010396397,20.092951118298554,0.08718470144856104,-2.3066954886178674,48.3793521969732,0.047625235110271995
23.917234468937878,-1.7703076695530027,20.099875047954967,0.08773591629067026,-2.3177979919936114,48.354517211450194,0.047878461054336026
